longitude_e,latitude_n,raw_elevation_m,reference_plane_m,corrected_residual_m
76.4492188,18.6289062,-1685.000,-1136.934,-548.066
75.3554688,18.6210938,-631.000,-512.628,-118.372
75.3632812,18.6210938,-620.000,-517.102,-102.898
75.3710938,18.6210938,-600.000,-521.576,-78.424
75.3789062,18.6210938,-574.000,-526.049,-47.951
75.3867188,18.6210938,-544.000,-530.523,-13.477
75.3945312,18.6210938,-516.000,-534.997,18.997
75.4023438,18.6210938,-517.000,-539.471,22.471
75.4101562,18.6210938,-514.000,-543.944,29.944
75.4179688,18.6210938,-508.000,-548.418,40.418
75.4257812,18.6210938,-500.000,-552.892,52.892
75.4335938,18.6210938,-501.000,-557.366,56.366
75.4414062,18.6210938,-482.000,-561.839,79.839
75.4492188,18.6210938,-462.000,-566.313,104.313
75.4570312,18.6210938,-449.000,-570.787,121.787
75.4648438,18.6210938,-458.000,-575.261,117.261
75.4726562,18.6210938,-468.000,-579.734,111.734
75.4804688,18.6210938,-480.000,-584.208,104.208
75.4882812,18.6210938,-494.000,-588.682,94.682
75.4960938,18.6210938,-510.000,-593.156,83.156
75.5039062,18.6210938,-529.000,-597.630,68.630
75.5117188,18.6210938,-550.000,-602.103,52.103
75.5195312,18.6210938,-573.000,-606.577,33.577
75.5273438,18.6210938,-594.000,-611.051,17.051
75.5351562,18.6210938,-612.000,-615.525,3.525
75.5429688,18.6210938,-652.000,-619.998,-32.002
75.5507812,18.6210938,-657.000,-624.472,-32.528
75.5585938,18.6210938,-648.000,-628.946,-19.054
75.5664062,18.6210938,-639.000,-633.420,-5.580
75.5742188,18.6210938,-633.000,-637.893,4.893
75.5820312,18.6210938,-629.000,-642.367,13.367
75.5898438,18.6210938,-629.000,-646.841,17.841
75.5976562,18.6210938,-629.000,-651.315,22.315
75.6054688,18.6210938,-633.000,-655.788,22.788
75.6132812,18.6210938,-657.000,-660.262,3.262
75.6210938,18.6210938,-683.000,-664.736,-18.264
75.6289062,18.6210938,-709.000,-669.210,-39.790
75.6367188,18.6210938,-722.000,-673.683,-48.317
75.6445312,18.6210938,-730.000,-678.157,-51.843
75.6523438,18.6210938,-731.000,-682.631,-48.369
75.6601562,18.6210938,-728.000,-687.105,-40.895
75.6679688,18.6210938,-717.000,-691.578,-25.422
75.6757812,18.6210938,-699.000,-696.052,-2.948
75.6835938,18.6210938,-690.000,-700.526,10.526
75.6914062,18.6210938,-691.000,-705.000,14.000
75.6992188,18.6210938,-710.000,-709.474,-0.526
75.7070312,18.6210938,-723.000,-713.947,-9.053
75.7148438,18.6210938,-729.000,-718.421,-10.579
75.7226562,18.6210938,-731.000,-722.895,-8.105
75.7304688,18.6210938,-732.000,-727.369,-4.631
75.7382812,18.6210938,-731.000,-731.842,0.842
75.7460938,18.6210938,-729.000,-736.316,7.316
75.7539062,18.6210938,-730.000,-740.790,10.790
75.7617188,18.6210938,-738.000,-745.264,7.264
75.7695312,18.6210938,-745.000,-749.737,4.737
75.7773438,18.6210938,-750.000,-754.211,4.211
75.7851562,18.6210938,-751.000,-758.685,7.685
75.7929688,18.6210938,-748.000,-763.159,15.159
75.8007812,18.6210938,-742.000,-767.632,25.632
75.8085938,18.6210938,-735.000,-772.106,37.106
75.8164062,18.6210938,-732.000,-776.580,44.580
75.8242188,18.6210938,-745.000,-781.054,36.054
75.8320312,18.6210938,-752.000,-785.527,33.527
75.8398438,18.6210938,-749.000,-790.001,41.001
75.8476562,18.6210938,-745.000,-794.475,49.475
75.8554688,18.6210938,-747.000,-798.949,51.949
75.8632812,18.6210938,-752.000,-803.422,51.422
75.8710938,18.6210938,-758.000,-807.896,49.896
75.8789062,18.6210938,-767.000,-812.370,45.370
75.8867188,18.6210938,-772.000,-816.844,44.844
75.8945312,18.6210938,-775.000,-821.318,46.318
75.9023438,18.6210938,-776.000,-825.791,49.791
75.9101562,18.6210938,-775.000,-830.265,55.265
75.9179688,18.6210938,-780.000,-834.739,54.739
75.9257812,18.6210938,-783.000,-839.213,56.213
75.9335938,18.6210938,-782.000,-843.686,61.686
75.9414062,18.6210938,-785.000,-848.160,63.160
75.9492188,18.6210938,-796.000,-852.634,56.634
75.9570312,18.6210938,-809.000,-857.108,48.108
75.9648438,18.6210938,-821.000,-861.581,40.581
75.9726562,18.6210938,-820.000,-866.055,46.055
75.9804688,18.6210938,-823.000,-870.529,47.529
75.9882812,18.6210938,-849.000,-875.003,26.003
75.9960938,18.6210938,-878.000,-879.476,1.476
76.0039062,18.6210938,-899.000,-883.950,-15.050
76.0117188,18.6210938,-913.000,-888.424,-24.576
76.0195312,18.6210938,-922.000,-892.898,-29.102
76.0273438,18.6210938,-928.000,-897.371,-30.629
76.0351562,18.6210938,-934.000,-901.845,-32.155
76.0429688,18.6210938,-937.000,-906.319,-30.681
76.0507812,18.6210938,-927.000,-910.793,-16.207
76.0585938,18.6210938,-921.000,-915.266,-5.734
76.0664062,18.6210938,-909.000,-919.740,10.740
76.0742188,18.6210938,-886.000,-924.214,38.214
76.0820312,18.6210938,-909.000,-928.688,19.688
76.0898438,18.6210938,-904.000,-933.162,29.162
76.0976562,18.6210938,-897.000,-937.635,40.635
76.1054688,18.6210938,-941.000,-942.109,1.109
76.1132812,18.6210938,-959.000,-946.583,-12.417
76.1210938,18.6210938,-968.000,-951.057,-16.943
76.1289062,18.6210938,-969.000,-955.530,-13.470
76.1367188,18.6210938,-962.000,-960.004,-1.996
76.1445312,18.6210938,-967.000,-964.478,-2.522
76.1523438,18.6210938,-968.000,-968.952,0.952
76.1601562,18.6210938,-968.000,-973.425,5.425
76.1679688,18.6210938,-967.000,-977.899,10.899
76.1757812,18.6210938,-974.000,-982.373,8.373
76.1835938,18.6210938,-986.000,-986.847,0.847
76.1914062,18.6210938,-1001.000,-991.320,-9.680
76.1992188,18.6210938,-1014.000,-995.794,-18.206
76.2070312,18.6210938,-1022.000,-1000.268,-21.732
76.2148438,18.6210938,-1013.000,-1004.742,-8.258
76.2226562,18.6210938,-1002.000,-1009.215,7.215
76.2304688,18.6210938,-1005.000,-1013.689,8.689
76.2382812,18.6210938,-1039.000,-1018.163,-20.837
76.2460938,18.6210938,-1128.000,-1022.637,-105.363
76.2539062,18.6210938,-1219.000,-1027.110,-191.890
76.2617188,18.6210938,-1290.000,-1031.584,-258.416
76.2695312,18.6210938,-1358.000,-1036.058,-321.942
76.2773438,18.6210938,-1342.000,-1040.532,-301.468
76.2851562,18.6210938,-1316.000,-1045.005,-270.995
76.2929688,18.6210938,-1296.000,-1049.479,-246.521
76.3007812,18.6210938,-1366.000,-1053.953,-312.047
76.3085938,18.6210938,-1399.000,-1058.427,-340.573
76.3164062,18.6210938,-1438.000,-1062.901,-375.099
76.3242188,18.6210938,-1487.000,-1067.374,-419.626
76.3320312,18.6210938,-1531.000,-1071.848,-459.152
76.3398438,18.6210938,-1549.000,-1076.322,-472.678
76.3476562,18.6210938,-1581.000,-1080.796,-500.204
76.3554688,18.6210938,-1572.000,-1085.269,-486.731
76.3632812,18.6210938,-1589.000,-1089.743,-499.257
76.3710938,18.6210938,-1618.000,-1094.217,-523.783
76.3789062,18.6210938,-1634.000,-1098.691,-535.309
76.3867188,18.6210938,-1615.000,-1103.164,-511.836
76.3945312,18.6210938,-1632.000,-1107.638,-524.362
76.4023438,18.6210938,-1654.000,-1112.112,-541.888
76.4101562,18.6210938,-1675.000,-1116.586,-558.414
76.4179688,18.6210938,-1694.000,-1121.059,-572.941
76.4257812,18.6210938,-1695.000,-1125.533,-569.467
76.4335938,18.6210938,-1709.000,-1130.007,-578.993
76.4414062,18.6210938,-1694.000,-1134.481,-559.519
76.4492188,18.6210938,-1686.000,-1138.954,-547.046
75.3554688,18.6132812,-627.000,-514.649,-112.351
75.3632812,18.6132812,-616.000,-519.123,-96.877
75.3710938,18.6132812,-599.000,-523.596,-75.404
75.3789062,18.6132812,-573.000,-528.070,-44.930
75.3867188,18.6132812,-540.000,-532.544,-7.456
75.3945312,18.6132812,-505.000,-537.018,32.018
75.4023438,18.6132812,-503.000,-541.491,38.491
75.4101562,18.6132812,-499.000,-545.965,46.965
75.4179688,18.6132812,-489.000,-550.439,61.439
75.4257812,18.6132812,-481.000,-554.913,73.913
75.4335938,18.6132812,-484.000,-559.386,75.386
75.4414062,18.6132812,-466.000,-563.860,97.860
75.4492188,18.6132812,-449.000,-568.334,119.334
75.4570312,18.6132812,-432.000,-572.808,140.808
75.4648438,18.6132812,-428.000,-577.281,149.281
75.4726562,18.6132812,-432.000,-581.755,149.755
75.4804688,18.6132812,-443.000,-586.229,143.229
75.4882812,18.6132812,-457.000,-590.703,133.703
75.4960938,18.6132812,-474.000,-595.177,121.177
75.5039062,18.6132812,-494.000,-599.650,105.650
75.5117188,18.6132812,-514.000,-604.124,90.124
75.5195312,18.6132812,-533.000,-608.598,75.598
75.5273438,18.6132812,-549.000,-613.072,64.072
75.5351562,18.6132812,-564.000,-617.545,53.545
75.5429688,18.6132812,-592.000,-622.019,30.019
75.5507812,18.6132812,-607.000,-626.493,19.493
75.5585938,18.6132812,-611.000,-630.967,19.967
75.5664062,18.6132812,-612.000,-635.440,23.440
75.5742188,18.6132812,-612.000,-639.914,27.914
75.5820312,18.6132812,-613.000,-644.388,31.388
75.5898438,18.6132812,-618.000,-648.862,30.862
75.5976562,18.6132812,-627.000,-653.335,26.335
75.6054688,18.6132812,-640.000,-657.809,17.809
75.6132812,18.6132812,-646.000,-662.283,16.283
75.6210938,18.6132812,-652.000,-666.757,14.757
75.6289062,18.6132812,-654.000,-671.230,17.230
75.6367188,18.6132812,-679.000,-675.704,-3.296
75.6445312,18.6132812,-696.000,-680.178,-15.822
75.6523438,18.6132812,-702.000,-684.652,-17.348
75.6601562,18.6132812,-702.000,-689.125,-12.875
75.6679688,18.6132812,-694.000,-693.599,-0.401
75.6757812,18.6132812,-682.000,-698.073,16.073
75.6835938,18.6132812,-688.000,-702.547,14.547
75.6914062,18.6132812,-697.000,-707.021,10.021
75.6992188,18.6132812,-706.000,-711.494,5.494
75.7070312,18.6132812,-714.000,-715.968,1.968
75.7148438,18.6132812,-720.000,-720.442,0.442
75.7226562,18.6132812,-723.000,-724.916,1.916
75.7304688,18.6132812,-725.000,-729.389,4.389
75.7382812,18.6132812,-726.000,-733.863,7.863
75.7460938,18.6132812,-728.000,-738.337,10.337
75.7539062,18.6132812,-730.000,-742.811,12.811
75.7617188,18.6132812,-732.000,-747.284,15.284
75.7695312,18.6132812,-734.000,-751.758,17.758
75.7773438,18.6132812,-735.000,-756.232,21.232
75.7851562,18.6132812,-734.000,-760.706,26.706
75.7929688,18.6132812,-731.000,-765.179,34.179
75.8007812,18.6132812,-727.000,-769.653,42.653
75.8085938,18.6132812,-723.000,-774.127,51.127
75.8164062,18.6132812,-723.000,-778.601,55.601
75.8242188,18.6132812,-731.000,-783.074,52.074
75.8320312,18.6132812,-738.000,-787.548,49.548
75.8398438,18.6132812,-741.000,-792.022,51.022
75.8476562,18.6132812,-744.000,-796.496,52.496
75.8554688,18.6132812,-748.000,-800.969,52.969
75.8632812,18.6132812,-753.000,-805.443,52.443
75.8710938,18.6132812,-758.000,-809.917,51.917
75.8789062,18.6132812,-763.000,-814.391,51.391
75.8867188,18.6132812,-769.000,-818.864,49.864
75.8945312,18.6132812,-772.000,-823.338,51.338
75.9023438,18.6132812,-772.000,-827.812,55.812
75.9101562,18.6132812,-767.000,-832.286,65.286
75.9179688,18.6132812,-776.000,-836.760,60.760
75.9257812,18.6132812,-778.000,-841.233,63.233
75.9335938,18.6132812,-780.000,-845.707,65.707
75.9414062,18.6132812,-785.000,-850.181,65.181
75.9492188,18.6132812,-789.000,-854.655,65.655
75.9570312,18.6132812,-794.000,-859.128,65.128
75.9648438,18.6132812,-794.000,-863.602,69.602
75.9726562,18.6132812,-784.000,-868.076,84.076
75.9804688,18.6132812,-768.000,-872.550,104.550
75.9882812,18.6132812,-812.000,-877.023,65.023
75.9960938,18.6132812,-848.000,-881.497,33.497
76.0039062,18.6132812,-872.000,-885.971,13.971
76.0117188,18.6132812,-887.000,-890.445,3.445
76.0195312,18.6132812,-896.000,-894.918,-1.082
76.0273438,18.6132812,-900.000,-899.392,-0.608
76.0351562,18.6132812,-899.000,-903.866,4.866
76.0429688,18.6132812,-891.000,-908.340,17.340
76.0507812,18.6132812,-881.000,-912.813,31.813
76.0585938,18.6132812,-883.000,-917.287,34.287
76.0664062,18.6132812,-880.000,-921.761,41.761
76.0742188,18.6132812,-874.000,-926.235,52.235
76.0820312,18.6132812,-893.000,-930.708,37.708
76.0898438,18.6132812,-884.000,-935.182,51.182
76.0976562,18.6132812,-875.000,-939.656,64.656
76.1054688,18.6132812,-907.000,-944.130,37.130
76.1132812,18.6132812,-927.000,-948.604,21.604
76.1210938,18.6132812,-937.000,-953.077,16.077
76.1289062,18.6132812,-941.000,-957.551,16.551
76.1367188,18.6132812,-946.000,-962.025,16.025
76.1445312,18.6132812,-944.000,-966.499,22.499
76.1523438,18.6132812,-946.000,-970.972,24.972
76.1601562,18.6132812,-946.000,-975.446,29.446
76.1679688,18.6132812,-947.000,-979.920,32.920
76.1757812,18.6132812,-949.000,-984.394,35.394
76.1835938,18.6132812,-962.000,-988.867,26.867
76.1914062,18.6132812,-975.000,-993.341,18.341
76.1992188,18.6132812,-985.000,-997.815,12.815
76.2070312,18.6132812,-988.000,-1002.289,14.289
76.2148438,18.6132812,-973.000,-1006.762,33.762
76.2226562,18.6132812,-951.000,-1011.236,60.236
76.2304688,18.6132812,-958.000,-1015.710,57.710
76.2382812,18.6132812,-1014.000,-1020.184,6.184
76.2460938,18.6132812,-1130.000,-1024.657,-105.343
76.2539062,18.6132812,-1242.000,-1029.131,-212.869
76.2617188,18.6132812,-1319.000,-1033.605,-285.395
76.2695312,18.6132812,-1336.000,-1038.079,-297.921
76.2773438,18.6132812,-1298.000,-1042.552,-255.448
76.2851562,18.6132812,-1261.000,-1047.026,-213.974
76.2929688,18.6132812,-1235.000,-1051.500,-183.500
76.3007812,18.6132812,-1261.000,-1055.974,-205.026
76.3085938,18.6132812,-1317.000,-1060.448,-256.552
76.3164062,18.6132812,-1366.000,-1064.921,-301.079
76.3242188,18.6132812,-1408.000,-1069.395,-338.605
76.3320312,18.6132812,-1410.000,-1073.869,-336.131
76.3398438,18.6132812,-1449.000,-1078.343,-370.657
76.3476562,18.6132812,-1487.000,-1082.816,-404.184
76.3554688,18.6132812,-1501.000,-1087.290,-413.710
76.3632812,18.6132812,-1546.000,-1091.764,-454.236
76.3710938,18.6132812,-1595.000,-1096.238,-498.762
76.3789062,18.6132812,-1630.000,-1100.711,-529.289
76.3867188,18.6132812,-1618.000,-1105.185,-512.815
76.3945312,18.6132812,-1635.000,-1109.659,-525.341
76.4023438,18.6132812,-1654.000,-1114.133,-539.867
76.4101562,18.6132812,-1673.000,-1118.606,-554.394
76.4179688,18.6132812,-1689.000,-1123.080,-565.920
76.4257812,18.6132812,-1694.000,-1127.554,-566.446
76.4335938,18.6132812,-1696.000,-1132.028,-563.972
76.4414062,18.6132812,-1678.000,-1136.501,-541.499
76.4492188,18.6132812,-1668.000,-1140.975,-527.025
75.3554688,18.6054688,-626.000,-516.670,-109.330
75.3632812,18.6054688,-618.000,-521.143,-96.857
75.3710938,18.6054688,-606.000,-525.617,-80.383
75.3789062,18.6054688,-581.000,-530.091,-50.909
75.3867188,18.6054688,-554.000,-534.565,-19.435
75.3945312,18.6054688,-526.000,-539.038,13.038
75.4023438,18.6054688,-498.000,-543.512,45.512
75.4101562,18.6054688,-475.000,-547.986,72.986
75.4179688,18.6054688,-465.000,-552.460,87.460
75.4257812,18.6054688,-462.000,-556.933,94.933
75.4335938,18.6054688,-451.000,-561.407,110.407
75.4414062,18.6054688,-437.000,-565.881,128.881
75.4492188,18.6054688,-427.000,-570.355,143.355
75.4570312,18.6054688,-410.000,-574.828,164.828
75.4648438,18.6054688,-392.000,-579.302,187.302
75.4726562,18.6054688,-392.000,-583.776,191.776
75.4804688,18.6054688,-402.000,-588.250,186.250
75.4882812,18.6054688,-417.000,-592.723,175.723
75.4960938,18.6054688,-436.000,-597.197,161.197
75.5039062,18.6054688,-458.000,-601.671,143.671
75.5117188,18.6054688,-480.000,-606.145,126.145
75.5195312,18.6054688,-499.000,-610.619,111.619
75.5273438,18.6054688,-513.000,-615.092,102.092
75.5351562,18.6054688,-522.000,-619.566,97.566
75.5429688,18.6054688,-548.000,-624.040,76.040
75.5507812,18.6054688,-566.000,-628.514,62.514
75.5585938,18.6054688,-577.000,-632.987,55.987
75.5664062,18.6054688,-583.000,-637.461,54.461
75.5742188,18.6054688,-588.000,-641.935,53.935
75.5820312,18.6054688,-595.000,-646.409,51.409
75.5898438,18.6054688,-603.000,-650.882,47.882
75.5976562,18.6054688,-614.000,-655.356,41.356
75.6054688,18.6054688,-627.000,-659.830,32.830
75.6132812,18.6054688,-635.000,-664.304,29.304
75.6210938,18.6054688,-640.000,-668.777,28.777
75.6289062,18.6054688,-647.000,-673.251,26.251
75.6367188,18.6054688,-661.000,-677.725,16.725
75.6445312,18.6054688,-674.000,-682.199,8.199
75.6523438,18.6054688,-683.000,-686.672,3.672
75.6601562,18.6054688,-687.000,-691.146,4.146
75.6679688,18.6054688,-687.000,-695.620,8.620
75.6757812,18.6054688,-685.000,-700.094,15.094
75.6835938,18.6054688,-695.000,-704.567,9.567
75.6914062,18.6054688,-696.000,-709.041,13.041
75.6992188,18.6054688,-704.000,-713.515,9.515
75.7070312,18.6054688,-710.000,-717.989,7.989
75.7148438,18.6054688,-714.000,-722.463,8.463
75.7226562,18.6054688,-717.000,-726.936,9.936
75.7304688,18.6054688,-719.000,-731.410,12.410
75.7382812,18.6054688,-722.000,-735.884,13.884
75.7460938,18.6054688,-724.000,-740.358,16.358
75.7539062,18.6054688,-725.000,-744.831,19.831
75.7617188,18.6054688,-725.000,-749.305,24.305
75.7695312,18.6054688,-724.000,-753.779,29.779
75.7773438,18.6054688,-723.000,-758.253,35.253
75.7851562,18.6054688,-721.000,-762.726,41.726
75.7929688,18.6054688,-717.000,-767.200,50.200
75.8007812,18.6054688,-714.000,-771.674,57.674
75.8085938,18.6054688,-712.000,-776.148,64.148
75.8164062,18.6054688,-713.000,-780.621,67.621
75.8242188,18.6054688,-721.000,-785.095,64.095
75.8320312,18.6054688,-729.000,-789.569,60.569
75.8398438,18.6054688,-736.000,-794.043,58.043
75.8476562,18.6054688,-744.000,-798.516,54.516
75.8554688,18.6054688,-753.000,-802.990,49.990
75.8632812,18.6054688,-755.000,-807.464,52.464
75.8710938,18.6054688,-759.000,-811.938,52.938
75.8789062,18.6054688,-764.000,-816.411,52.411
75.8867188,18.6054688,-767.000,-820.885,53.885
75.8945312,18.6054688,-772.000,-825.359,53.359
75.9023438,18.6054688,-780.000,-829.833,49.833
75.9101562,18.6054688,-789.000,-834.307,45.307
75.9179688,18.6054688,-768.000,-838.780,70.780
75.9257812,18.6054688,-769.000,-843.254,74.254
75.9335938,18.6054688,-774.000,-847.728,73.728
75.9414062,18.6054688,-780.000,-852.202,72.202
75.9492188,18.6054688,-784.000,-856.675,72.675
75.9570312,18.6054688,-786.000,-861.149,75.149
75.9648438,18.6054688,-775.000,-865.623,90.623
75.9726562,18.6054688,-789.000,-870.097,81.097
75.9804688,18.6054688,-793.000,-874.570,81.570
75.9882812,18.6054688,-818.000,-879.044,61.044
75.9960938,18.6054688,-841.000,-883.518,42.518
76.0039062,18.6054688,-858.000,-887.992,29.992
76.0117188,18.6054688,-869.000,-892.465,23.465
76.0195312,18.6054688,-875.000,-896.939,21.939
76.0273438,18.6054688,-876.000,-901.413,25.413
76.0351562,18.6054688,-873.000,-905.887,32.887
76.0429688,18.6054688,-866.000,-910.360,44.360
76.0507812,18.6054688,-862.000,-914.834,52.834
76.0585938,18.6054688,-866.000,-919.308,53.308
76.0664062,18.6054688,-872.000,-923.782,51.782
76.0742188,18.6054688,-879.000,-928.255,49.255
76.0820312,18.6054688,-886.000,-932.729,46.729
76.0898438,18.6054688,-881.000,-937.203,56.203
76.0976562,18.6054688,-878.000,-941.677,63.677
76.1054688,18.6054688,-894.000,-946.151,52.151
76.1132812,18.6054688,-908.000,-950.624,42.624
76.1210938,18.6054688,-914.000,-955.098,41.098
76.1289062,18.6054688,-912.000,-959.572,47.572
76.1367188,18.6054688,-904.000,-964.046,60.046
76.1445312,18.6054688,-916.000,-968.519,52.519
76.1523438,18.6054688,-926.000,-972.993,46.993
76.1601562,18.6054688,-930.000,-977.467,47.467
76.1679688,18.6054688,-934.000,-981.941,47.941
76.1757812,18.6054688,-938.000,-986.414,48.414
76.1835938,18.6054688,-944.000,-990.888,46.888
76.1914062,18.6054688,-952.000,-995.362,43.362
76.1992188,18.6054688,-959.000,-999.836,40.836
76.2070312,18.6054688,-962.000,-1004.309,42.309
76.2148438,18.6054688,-951.000,-1008.783,57.783
76.2226562,18.6054688,-937.000,-1013.257,76.257
76.2304688,18.6054688,-942.000,-1017.731,75.731
76.2382812,18.6054688,-1077.000,-1022.204,-54.796
76.2460938,18.6054688,-1163.000,-1026.678,-136.322
76.2539062,18.6054688,-1264.000,-1031.152,-232.848
76.2617188,18.6054688,-1314.000,-1035.626,-278.374
76.2695312,18.6054688,-1268.000,-1040.099,-227.901
76.2773438,18.6054688,-1237.000,-1044.573,-192.427
76.2851562,18.6054688,-1217.000,-1049.047,-167.953
76.2929688,18.6054688,-1211.000,-1053.521,-157.479
76.3007812,18.6054688,-1220.000,-1057.995,-162.005
76.3085938,18.6054688,-1259.000,-1062.468,-196.532
76.3164062,18.6054688,-1291.000,-1066.942,-224.058
76.3242188,18.6054688,-1299.000,-1071.416,-227.584
76.3320312,18.6054688,-1291.000,-1075.890,-215.110
76.3398438,18.6054688,-1356.000,-1080.363,-275.637
76.3476562,18.6054688,-1405.000,-1084.837,-320.163
76.3554688,18.6054688,-1435.000,-1089.311,-345.689
76.3632812,18.6054688,-1503.000,-1093.785,-409.215
76.3710938,18.6054688,-1570.000,-1098.258,-471.742
76.3789062,18.6054688,-1622.000,-1102.732,-519.268
76.3867188,18.6054688,-1641.000,-1107.206,-533.794
76.3945312,18.6054688,-1645.000,-1111.680,-533.320
76.4023438,18.6054688,-1651.000,-1116.153,-534.847
76.4101562,18.6054688,-1662.000,-1120.627,-541.373
76.4179688,18.6054688,-1675.000,-1125.101,-549.899
76.4257812,18.6054688,-1665.000,-1129.575,-535.425
76.4335938,18.6054688,-1653.000,-1134.048,-518.952
